,product,year,country,total_production,quantity,per_production,amount
12697,Suco de uva,2040,Turquia,71219159,30010.82778074845,0.04214,30010.82778074845
12698,Suco de uva,2040,Uruguai,71219159,41229.39535542882,0.05789,41229.39535542882
12699,Suco de uva,2040,Vanuatu,71219159,29714.96589135842,0.04172,29714.96589135842
12700,Suco de uva,2040,Venezuela,71219159,32265.5494621791,0.0453,32265.5494621791
12701,Suco de uva,2040,Vietnã,71219159,30750.33819573337,0.04318,30750.33819573337
12702,Suco de uva,2040,África do Sul,71219159,29855.921814073732,0.04192,29855.921814073732
12703,Suco de uva,2040,Índia,71219159,30653.640205237396,0.04304,30653.640205237396
12704,Suco de uva,2040,"Alemanha, República Democrática da",71219159,40652.12325965683,0.05708,40652.12325965683
12705,Suco de uva,2040,Antígua e Barbuda,71219159,30071.456194765204,0.04222,30071.456194765204
12706,Suco de uva,2040,Argélia,71219159,30122.431010348628,0.0423,30122.431010348628
12707,Suco de uva,2040,Arábia Saudita,71219159,30689.20424623254,0.04309,30689.20424623254
12708,Suco de uva,2040,Austrália,71219159,32806.34904885666,0.04606,32806.34904885666
12709,Suco de uva,2040,Barein,71219159,29779.621269904066,0.04181,29779.621269904066
12710,Suco de uva,2040,Belize,71219159,38227.790189855434,0.05368,38227.790189855434
12711,Suco de uva,2040,Birmânia,71219159,39174.23670624354,0.05501,39174.23670624354
12712,Suco de uva,2040,Bolívia,71219159,39055.8756738571,0.05484,39055.8756738571
12713,Suco de uva,2040,Brasil,71219159,30127.868508605956,0.0423,30127.868508605956
12714,Suco de uva,2040,Bulgária,71219159,30226.13126659996,0.04244,30226.13126659996
12715,Suco de uva,2040,Bélgica,71219159,32188.681498242197,0.0452,32188.681498242197
12716,Suco de uva,2040,Canadá,71219159,39466.905416722104,0.05542,39466.905416722104
12717,Suco de uva,2040,Colômbia,71219159,30089.17475790997,0.04225,30089.17475790997
12718,Suco de uva,2040,Congo,71219159,29714.98298243378,0.04172,29714.98298243378
12719,Suco de uva,2040,Coreia do Sul,71219159,40962.83735685586,0.05752,40962.83735685586
12720,Suco de uva,2040,Costa do Marfim,71219159,30032.329454549315,0.04217,30032.329454549315
12721,Suco de uva,2040,Coveite,71219159,38685.31816699759,0.05432,38685.31816699759
12722,Suco de uva,2040,"Dominica, Ilha de",71219159,38769.76395708503,0.05444,38769.76395708503
12723,Suco de uva,2040,Emirados Árabes Unidos,71219159,38682.91133586506,0.05432,38682.91133586506
12724,Suco de uva,2040,Finlândia,71219159,32600.69756279031,0.04578,32600.69756279031
12725,Suco de uva,2040,Gabão,71219159,30197.714370734946,0.0424,30197.714370734946
12726,Suco de uva,2040,Guiana Francesa,71219159,30408.22982812297,0.0427,30408.22982812297
12727,Suco de uva,2040,Guine Equatorial,71219159,30277.935583385934,0.04251,30277.935583385934
12728,Suco de uva,2040,Guiné Bissau,71219159,38661.585683948884,0.05429,38661.585683948884
12729,Suco de uva,2040,India,71219159,38603.721011576024,0.0542,38603.721011576024
12730,Suco de uva,2040,Indonésia,71219159,29996.45008070628,0.04212,29996.45008070628
12731,Suco de uva,2040,Irã,71219159,29886.34488157967,0.04196,29886.34488157967
12732,Suco de uva,2040,Israel,71219159,38459.38454333201,0.054,38459.38454333201
12733,Suco de uva,2040,Iugoslâvia,71219159,38235.972822720796,0.05369,38235.972822720796
12734,Suco de uva,2040,Jamaica,71219159,30160.752638760197,0.04235,30160.752638760197
12735,Suco de uva,2040,Líbia,71219159,43172.691376183095,0.06062,43172.691376183095
12736,Suco de uva,2040,Malásia,71219159,30664.31694003485,0.04306,30664.31694003485
12737,Suco de uva,2040,Mauritânia,71219159,29710.61190577064,0.04172,29710.61190577064
12738,Suco de uva,2040,Moçambique,71219159,29994.25319095066,0.04212,29994.25319095066
12739,Suco de uva,2040,Mônaco,71219159,38396.61477705925,0.05391,38396.61477705925
12740,Suco de uva,2040,Namíbia,71219159,29750.63422647374,0.04177,29750.63422647374
12741,Suco de uva,2040,Nova Caledônia,71219159,30052.5220089282,0.0422,30052.5220089282
12742,Suco de uva,2040,Paquistão,71219159,38953.59343954549,0.0547,38953.59343954549
12743,Suco de uva,2040,Paraguai,71219159,607835.4423360302,0.85347,607835.4423360302
12744,Suco de uva,2040,Países Baixos,71219159,37377.4480659211,0.05248,37377.4480659211
12745,Suco de uva,2040,República Centro Africana,71219159,38782.45042079098,0.05446,38782.45042079098
12746,Suco de uva,2040,República Dominicana,71219159,30728.666671575353,0.04315,30728.666671575353
12747,Suco de uva,2040,República Federativa da Rússia,71219159,38256.68156052754,0.05372,38256.68156052754
12748,Suco de uva,2040,Senegal,71219159,30170.797051394104,0.04236,30170.797051394104
12749,Suco de uva,2040,Sri Lanka,71219159,38631.288311829565,0.05424,38631.288311829565
12750,Suco de uva,2040,São Tomé e Príncipe,71219159,30296.389609528534,0.04254,30296.389609528534
12751,Suco de uva,2040,Tanzânia,71219159,30022.80403763036,0.04216,30022.80403763036
12752,Suco de uva,2040,Toquelau,71219159,29893.310264027612,0.04197,29893.310264027612
12753,Suco de uva,2040,Áustria,71219159,29774.60707479912,0.04181,29774.60707479912
12754,Suco de uva,2040,Afeganistão,71219159,40901.53889936642,0.05743,40901.53889936642
12755,Suco de uva,2040,"Alemanha, República Democrática",71219159,38720.92282088513,0.05437,38720.92282088513
12756,Suco de uva,2040,Anguilla,71219159,30727.84524791593,0.04315,30727.84524791593
12757,Suco de uva,2040,Belice,71219159,30680.06063318075,0.04308,30680.06063318075
12758,Suco de uva,2040,"Cocos (Keeling), Ilhas",71219159,30737.660252464277,0.04316,30737.660252464277
12759,Suco de uva,2040,Comores,71219159,30631.133910104792,0.04301,30631.133910104792
12760,Suco de uva,2040,"Coreia, Republica Sul",71219159,30917.431431765996,0.04341,30917.431431765996
12761,Suco de uva,2040,Coveite (Kuweit),71219159,30729.06714677037,0.04315,30729.06714677037
12762,Suco de uva,2040,Croácia,71219159,30737.33614527207,0.04316,30737.33614527207
12763,Suco de uva,2040,"Eslovaca, Republica",71219159,31092.408590411433,0.04366,31092.408590411433
12764,Suco de uva,2040,Estônia,71219159,31672.676619775157,0.04447,31672.676619775157
12765,Suco de uva,2040,Guine Bissau,71219159,30820.50779639818,0.04328,30820.50779639818
12766,Suco de uva,2040,Ilhas Virgens,71219159,30905.68998746389,0.0434,30905.68998746389
12767,Suco de uva,2040,Macau,71219159,30704.607765835117,0.04311,30704.607765835117
12768,Suco de uva,2040,Malavi,71219159,30678.302900799077,0.04308,30678.302900799077
12769,Suco de uva,2040,Martinica,71219159,30792.45648745654,0.04324,30792.45648745654
12770,Suco de uva,2040,Omã,71219159,30777.45988928997,0.04322,30777.45988928997
12771,Suco de uva,2040,Palau,71219159,30787.088295004345,0.04323,30787.088295004345
12772,Suco de uva,2040,Pitcairn,71219159,30854.694541831406,0.04332,30854.694541831406
12773,Suco de uva,2040,Suazilândia,71219159,30784.588514558054,0.04323,30784.588514558054
12774,Suco de uva,2040,São Cristóvão e Névis,71219159,30845.137834190256,0.04331,30845.137834190256
12775,Suco de uva,2040,São Vicente e Granadinas,71219159,30795.816094424525,0.04324,30795.816094424525
12776,Suco de uva,2040,Trinidade Tobago,71219159,31038.84221548474,0.04358,31038.84221548474
12777,Suco de uva,2040,Tunísia,71219159,30724.918832935306,0.04314,30724.918832935306
12778,Suco de uva,2040,Tuvalu,71219159,30759.18834347275,0.04319,30759.18834347275
12779,Suco de uva,2040,Outros(1),71219159,40858.47896378364,0.05737,40858.47896378364
12780,Suco de uva,2041,Alemanha,81059022,44922.36445134772,0.05542,44922.36445134772
12781,Suco de uva,2041,Angola,81059022,49143.73965110199,0.06063,49143.73965110199
12782,Suco de uva,2041,Antigua e Barbuda,81059022,44898.392431254935,0.05539,44898.392431254935
12783,Suco de uva,2041,Antilhas Holandesas,81059022,33504.3666501459,0.04133,33504.3666501459
12784,Suco de uva,2041,Argentina,81059022,43064.87028661711,0.05313,43064.87028661711
12785,Suco de uva,2041,Aruba,81059022,32441.959499376357,0.04002,32441.959499376357
12786,Suco de uva,2041,Australia,81059022,44917.09838304884,0.05541,44917.09838304884
12787,Suco de uva,2041,Bahamas,81059022,32897.69195128872,0.04058,32897.69195128872
12788,Suco de uva,2041,Bangladesh,81059022,32375.34583058658,0.03994,32375.34583058658
12789,Suco de uva,2041,Barbados,81059022,33170.69814752185,0.04092,33170.69814752185
12790,Suco de uva,2041,Belgica,81059022,44897.74216505036,0.05539,44897.74216505036
12791,Suco de uva,2041,Benin,81059022,32192.824545973534,0.03972,32192.824545973534
12792,Suco de uva,2041,Bermudas,81059022,32288.45378553542,0.03983,32288.45378553542
12793,Suco de uva,2041,Bulgaria,81059022,44899.65815795823,0.05539,44899.65815795823
12794,Suco de uva,2041,Bósnia-Herzegovina,81059022,33415.96603865293,0.04122,33415.96603865293
12795,Suco de uva,2041,Cabo Verde,81059022,32828.03995465378,0.0405,32828.03995465378
12796,Suco de uva,2041,Camarões,81059022,32113.426630100337,0.03962,32113.426630100337
12797,Suco de uva,2041,Canada,81059022,44912.89970709972,0.05541,44912.89970709972
12798,Suco de uva,2041,Catar,81059022,32345.137679850814,0.0399,32345.137679850814
12799,Suco de uva,2041,"Cayman, Ilhas",81059022,32213.797944154023,0.03974,32213.797944154023
12800,Suco de uva,2041,Chile,81059022,33453.65704610944,0.04127,33453.65704610944
12801,Suco de uva,2041,China,81059022,53957.11469324898,0.06657,53957.11469324898
12802,Suco de uva,2041,Chipre,81059022,32638.935399584407,0.04027,32638.935399584407
12803,Suco de uva,2041,Cingapura,81059022,32968.879034174155,0.04067,32968.879034174155
12804,Suco de uva,2041,Colombia,81059022,44920.24015637543,0.05542,44920.24015637543
12805,Suco de uva,2041,"Coreia do Sul, Republica da",81059022,44891.82012146493,0.05538,44891.82012146493
12806,Suco de uva,2041,Costa Rica,81059022,32467.502419617427,0.04005,32467.502419617427
12807,Suco de uva,2041,Cuba,81059022,34651.2514965281,0.04275,34651.2514965281
12808,Suco de uva,2041,Curaçao,81059022,33321.78334754663,0.04111,33321.78334754663
12809,Suco de uva,2041,Dinamarca,81059022,35566.68287808275,0.04388,35566.68287808275
12810,Suco de uva,2041,Djibuti,81059022,44911.24383949416,0.05541,44911.24383949416
12811,Suco de uva,2041,Dominica,81059022,33328.41059930219,0.04112,33328.41059930219
12812,Suco de uva,2041,El Salvador,81059022,32706.111234456417,0.04035,32706.111234456417
12813,Suco de uva,2041,Emirados Arabes Unidos,81059022,33502.63846305537,0.04133,33502.63846305537
12814,Suco de uva,2041,Equador,81059022,32847.40510512699,0.04052,32847.40510512699
12815,Suco de uva,2041,Espanha,81059022,51355.20203106625,0.06336,51355.20203106625
12816,Suco de uva,2041,Estados Unidos,81059022,388456.131616098,0.47923,388456.131616098
12817,Suco de uva,2041,Estonia,81059022,44918.289524069274,0.05541,44918.289524069274
12818,Suco de uva,2041,Falkland (Malvinas),81059022,42516.4338140023,0.05245,42516.4338140023
12819,Suco de uva,2041,Filipinas,81059022,32620.612341640313,0.04024,32620.612341640313
12820,Suco de uva,2041,Filânldia,81059022,44915.32432253227,0.05541,44915.32432253227
12821,Suco de uva,2041,França,81059022,34689.565621522226,0.0428,34689.565621522226
12822,Suco de uva,2041,Gana,81059022,33340.40825315906,0.04113,33340.40825315906
12823,Suco de uva,2041,Gibraltar,81059022,32410.067050516678,0.03998,32410.067050516678
12824,Suco de uva,2041,Granada,81059022,33350.27881130867,0.04114,33350.27881130867
12825,Suco de uva,2041,Grécia,81059022,32000.07337645199,0.03948,32000.07337645199
12826,Suco de uva,2041,Guatemala,81059022,32672.230961370922,0.04031,32672.230961370922
12827,Suco de uva,2041,Guiana,81059022,32809.95049587366,0.04048,32809.95049587366
12828,Suco de uva,2041,Guiné Equatorial,81059022,44903.16306511719,0.0554,44903.16306511719
12829,Suco de uva,2041,Guiné-Bissau,81059022,44908.73090072854,0.0554,44908.73090072854
12830,Suco de uva,2041,Haiti,81059022,46701.7543549221,0.05761,46701.7543549221
12831,Suco de uva,2041,Honduras,81059022,33837.405160990515,0.04174,33837.405160990515
12832,Suco de uva,2041,Hong Kong,81059022,33574.71645630509,0.04142,33574.71645630509
12833,Suco de uva,2041,Hungria,81059022,32352.38448562408,0.03991,32352.38448562408
12834,Suco de uva,2041,Ilha de Man,81059022,32402.737212408025,0.03997,32402.737212408025
12835,Suco de uva,2041,Iraque,81059022,32522.723412130897,0.04012,32522.723412130897
12836,Suco de uva,2041,Irlanda,81059022,32665.263530965087,0.0403,32665.263530965087
12837,Suco de uva,2041,Islândia,81059022,44902.35747921473,0.05539,44902.35747921473
12838,Suco de uva,2041,Itália,81059022,32995.972714701726,0.04071,32995.972714701726
12839,Suco de uva,2041,Japão,81059022,182543.20864558802,0.2252,182543.20864558802
12840,Suco de uva,2041,Jordânia,81059022,33447.27848873952,0.04126,33447.27848873952
12841,Suco de uva,2041,Letônia,81059022,33263.38202001338,0.04104,33263.38202001338
12842,Suco de uva,2041,Libéria,81059022,32587.138756623564,0.0402,32587.138756623564
12843,Suco de uva,2041,Luxemburgo,81059022,32935.2155913363,0.04063,32935.2155913363
12844,Suco de uva,2041,Líbano,81059022,32635.926375363113,0.04026,32635.926375363113
12845,Suco de uva,2041,Maldivas,81059022,44913.52800096981,0.05541,44913.52800096981
12846,Suco de uva,2041,Malta,81059022,32448.56411819773,0.04003,32448.56411819773
12847,Suco de uva,2041,Marrocos,81059022,44911.259510473756,0.05541,44911.259510473756
12848,Suco de uva,2041,"Marshall, Ilhas",81059022,32840.352944592654,0.04051,32840.352944592654
12849,Suco de uva,2041,Montenegro,81059022,32491.611961065268,0.04008,32491.611961065268
12850,Suco de uva,2041,México,81059022,33860.04039925834,0.04177,33860.04039925834
12851,Suco de uva,2041,Nicarágua,81059022,33511.058211244635,0.04134,33511.058211244635
12852,Suco de uva,2041,Nigéria,81059022,33179.8736016821,0.04093,33179.8736016821
12853,Suco de uva,2041,Noruega,81059022,33182.626742623295,0.04094,33182.626742623295
12854,Suco de uva,2041,Nova Zelândia,81059022,32814.117556001365,0.04048,32814.117556001365
12855,Suco de uva,2041,Panamá,81059022,32609.016935463304,0.04023,32609.016935463304
12856,Suco de uva,2041,Países Baixos (Holanda),81059022,44910.887148912756,0.05541,44910.887148912756
12857,Suco de uva,2041,Peru,81059022,33301.4339998863,0.04108,33301.4339998863
12858,Suco de uva,2041,Polônia,81059022,33285.541442672016,0.04106,33285.541442672016
12859,Suco de uva,2041,Porto Rico,81059022,36273.943957663476,0.04475,36273.943957663476
12860,Suco de uva,2041,Portugal,81059022,37194.45562881542,0.04589,37194.45562881542
12861,Suco de uva,2041,Quênia,81059022,32917.360750006,0.04061,32917.360750006
12862,Suco de uva,2041,Reino Unido,81059022,52684.89132804646,0.065,52684.89132804646
12863,Suco de uva,2041,Republica Dominicana,81059022,44895.777614347884,0.05539,44895.777614347884
12864,Suco de uva,2041,Republica Tcheca,81059022,44902.85819314103,0.0554,44902.85819314103
12865,Suco de uva,2041,Rússia,81059022,435279.1061934046,0.53699,435279.1061934046
12866,Suco de uva,2041,Serra Leoa,81059022,32678.084458839072,0.04031,32678.084458839072
12867,Suco de uva,2041,Singapura,81059022,32368.65938793726,0.03993,32368.65938793726
12868,Suco de uva,2041,Suriname,81059022,33035.610519982336,0.04076,33035.610519982336
12869,Suco de uva,2041,Suécia,81059022,34668.79483147965,0.04277,34668.79483147965
12870,Suco de uva,2041,Suíça,81059022,34468.21924250082,0.04252,34468.21924250082
12871,Suco de uva,2041,Sérvia,81059022,33339.5573152623,0.04113,33339.5573152623
12872,Suco de uva,2041,Tailândia,81059022,32496.46967372383,0.04009,32496.46967372383
12873,Suco de uva,2041,Taiwan (Formosa),81059022,33430.58717184024,0.04124,33430.58717184024
12874,Suco de uva,2041,"Tcheca, República",81059022,34133.42604556942,0.04211,34133.42604556942
12875,Suco de uva,2041,Togo,81059022,32371.078684458716,0.03994,32371.078684458716
12876,Suco de uva,2041,Trinidade e Tobago,81059022,43676.514321520954,0.05388,43676.514321520954
12877,Suco de uva,2041,Turquia,81059022,32551.923433278105,0.04016,32551.923433278105
12878,Suco de uva,2041,Uruguai,81059022,45320.483587350194,0.05591,45320.483587350194
12879,Suco de uva,2041,Vanuatu,81059022,32215.184334719528,0.03974,32215.184334719528
12880,Suco de uva,2041,Venezuela,81059022,35118.16455321663,0.04332,35118.16455321663
12881,Suco de uva,2041,Vietnã,81059022,33393.60693266635,0.0412,33393.60693266635
12882,Suco de uva,2041,África do Sul,81059022,32375.61517110181,0.03994,32375.61517110181
12883,Suco de uva,2041,Índia,81059022,33283.54884366291,0.04106,33283.54884366291
12884,Suco de uva,2041,"Alemanha, República Democrática da",81059022,44663.45376195771,0.0551,44663.45376195771
12885,Suco de uva,2041,Antígua e Barbuda,81059022,32620.928459399813,0.04024,32620.928459399813
12886,Suco de uva,2041,Argélia,81059022,32678.946115842744,0.04032,32678.946115842744
12887,Suco de uva,2041,Arábia Saudita,81059022,33324.02652390828,0.04111,33324.02652390828
12888,Suco de uva,2041,Austrália,81059022,35733.68271156939,0.04408,35733.68271156939
12889,Suco de uva,2041,Barein,81059022,32288.772703464725,0.03983,32288.772703464725
12890,Suco de uva,2041,Belize,81059022,41904.167211656815,0.0517,41904.167211656815
12891,Suco de uva,2041,Birmânia,81059022,42981.377755329086,0.05302,42981.377755329086
12892,Suco de uva,2041,Bolívia,81059022,42846.66359047302,0.05286,42846.66359047302
12893,Suco de uva,2041,Brasil,81059022,32685.134875937925,0.04032,32685.134875937925
12894,Suco de uva,2041,Bulgária,81059022,32796.97392554529,0.04046,32796.97392554529
12895,Suco de uva,2041,Bélgica,81059022,35030.67626965366,0.04322,35030.67626965366
12896,Suco de uva,2041,Canadá,81059022,43314.48249103605,0.05344,43314.48249103605
12897,Suco de uva,2041,Colômbia,81059022,32641.095074972836,0.04027,32641.095074972836
12898,Suco de uva,2041,Congo,81059022,32215.203786946156,0.03974,32215.203786946156
12899,Suco de uva,2041,Coreia do Sul,81059022,45017.09709639754,0.05554,45017.09709639754
12900,Suco de uva,2041,Costa do Marfim,81059022,32576.3958456689,0.04019,32576.3958456689
12901,Suco de uva,2041,Coveite,81059022,42424.90869283769,0.05234,42424.90869283769
12902,Suco de uva,2041,"Dominica, Ilha de",81059022,42521.02177911443,0.05246,42521.02177911443
12903,Suco de uva,2041,Emirados Árabes Unidos,81059022,42422.16932656027,0.05233,42422.16932656027
12904,Suco de uva,2041,Finlândia,81059022,35499.61776924779,0.04379,35499.61776924779
12905,Suco de uva,2041,Gabão,81059022,32764.63086199153,0.04042,32764.63086199153
12906,Suco de uva,2041,Guiana Francesa,81059022,33004.231797104294,0.04072,33004.231797104294
12907,Suco de uva,2041,Guine Equatorial,81059022,32855.93568972379,0.04053,32855.93568972379
12908,Suco de uva,2041,Guiné Bissau,81059022,42397.89725547272,0.0523,42397.89725547272
12909,Suco de uva,2041,India,81059022,42332.03781802299,0.05222,42332.03781802299
12910,Suco de uva,2041,Indonésia,81059022,32535.55926470495,0.04014,32535.55926470495
12911,Suco de uva,2041,Irã,81059022,32410.241585000094,0.03998,32410.241585000094
12912,Suco de uva,2041,Israel,81059022,42167.75936938271,0.05202,42167.75936938271
12913,Suco de uva,2041,Iugoslâvia,81059022,41913.48038280818,0.05171,41913.48038280818
12914,Suco de uva,2041,Jamaica,81059022,32722.56238084357,0.04037,32722.56238084357
12915,Suco de uva,2041,Líbia,81059022,47532.271497696915,0.05864,47532.271497696915
12916,Suco de uva,2041,Malásia,81059022,33295.70070953034,0.04108,33295.70070953034
12917,Suco de uva,2041,Mauritânia,81059022,32210.228788556124,0.03974,32210.228788556124
12918,Suco de uva,2041,Moçambique,81059022,32533.058845719144,0.04014,32533.058845719144
12919,Suco de uva,2041,Mônaco,81059022,42096.31713476569,0.05193,42096.31713476569
12920,Suco de uva,2041,Namíbia,81059022,32255.780719003385,0.03979,32255.780719003385
12921,Suco de uva,2041,Nova Caledônia,81059022,32599.378266826618,0.04022,32599.378266826618
12922,Suco de uva,2041,Paquistão,81059022,42730.24972102296,0.05271,42730.24972102296
12923,Suco de uva,2041,Paraguai,81059022,690210.6040433035,0.85149,690210.6040433035
12924,Suco de uva,2041,Países Baixos,81059022,40936.33914467129,0.0505,40936.33914467129
12925,Suco de uva,2041,República Centro Africana,81059022,42535.461044494536,0.05247,42535.461044494536
12926,Suco de uva,2041,República Dominicana,81059022,33368.94120245771,0.04117,33368.94120245771
12927,Suco de uva,2041,República Federativa da Rússia,81059022,41937.0503049664,0.05174,41937.0503049664
12928,Suco de uva,2041,Senegal,81059022,32733.994561191488,0.04038,32733.994561191488
12929,Suco de uva,2041,Sri Lanka,81059022,42363.41390316204,0.05226,42363.41390316204
12930,Suco de uva,2041,São Tomé e Príncipe,81059022,32876.93938213897,0.04056,32876.93938213897
12931,Suco de uva,2041,Tanzânia,81059022,32565.554367137906,0.04018,32565.554367137906
12932,Suco de uva,2041,Toquelau,81059022,32418.169326580464,0.03999,32418.169326580464
12933,Suco de uva,2041,Áustria,81059022,32283.06573143624,0.03983,32283.06573143624
12934,Suco de uva,2041,Afeganistão,81059022,44947.32945163597,0.05545,44947.32945163597
12935,Suco de uva,2041,"Alemanha, República Democrática",81059022,42465.43259760318,0.05239,42465.43259760318
12936,Suco de uva,2041,Anguilla,81059022,33368.00628818472,0.04117,33368.00628818472
12937,Suco de uva,2041,Belice,81059022,33313.6196007931,0.0411,33313.6196007931
12938,Suco de uva,2041,"Cocos (Keeling), Ilhas",81059022,33379.17736462677,0.04118,33379.17736462677
12939,Suco de uva,2041,Comores,81059022,33257.93300778363,0.04103,33257.93300778363
12940,Suco de uva,2041,"Coreia, Republica Sul",81059022,33583.7862954529,0.04143,33583.7862954529
12941,Suco de uva,2041,Coveite (Kuweit),81059022,33369.3970084346,0.04117,33369.3970084346
12942,Suco de uva,2041,Croácia,81059022,33378.808477762504,0.04118,33378.808477762504
12943,Suco de uva,2041,"Eslovaca, Republica",81059022,33782.93884865492,0.04168,33782.93884865492
12944,Suco de uva,2041,Estônia,81059022,34443.3785339631,0.04249,34443.3785339631
12945,Suco de uva,2041,Guine Bissau,81059022,33473.47138580289,0.0413,33473.47138580289
12946,Suco de uva,2041,Ilhas Virgens,81059022,33570.42261628436,0.04141,33570.42261628436
12947,Suco de uva,2041,Macau,81059022,33341.55824249387,0.04113,33341.55824249387
12948,Suco de uva,2041,Malavi,81059022,33311.619014576296,0.0411,33311.619014576296
12949,Suco de uva,2041,Martinica,81059022,33441.54441978411,0.04126,33441.54441978411
12950,Suco de uva,2041,Omã,81059022,33424.475844443834,0.04123,33424.475844443834
12951,Suco de uva,2041,Palau,81059022,33435.43454097521,0.04125,33435.43454097521
12952,Suco de uva,2041,Pitcairn,81059022,33512.381479488424,0.04134,33512.381479488424
12953,Suco de uva,2041,Suazilândia,81059022,33432.589382997074,0.04124,33432.589382997074
12954,Suco de uva,2041,São Cristóvão e Névis,81059022,33501.504387056666,0.04133,33501.504387056666
12955,Suco de uva,2041,São Vicente e Granadinas,81059022,33445.36820061797,0.04126,33445.36820061797
12956,Suco de uva,2041,Trinidade Tobago,81059022,33721.97157489699,0.0416,33721.97157489699
12957,Suco de uva,2041,Tunísia,81059022,33364.6755505061,0.04116,33364.6755505061
12958,Suco de uva,2041,Tuvalu,81059022,33403.67984440143,0.04121,33403.67984440143
12959,Suco de uva,2041,Outros(1),81059022,44898.32022009813,0.05539,44898.32022009813
12960,Suco de uva,2042,Alemanha,78868912,44039.32224366465,0.05584,44039.32224366465
12961,Suco de uva,2042,Angola,78868912,48146.64134199905,0.06105,48146.64134199905
12962,Suco de uva,2042,Antigua e Barbuda,78868912,44015.99791656384,0.05581,44015.99791656384
12963,Suco de uva,2042,Antilhas Holandesas,78868912,32929.8239843516,0.04175,32929.8239843516
12964,Suco de uva,2042,Argentina,78868912,42232.0151702895,0.05355,42232.0151702895
12965,Suco de uva,2042,Aruba,78868912,31896.121701570257,0.04044,31896.121701570257
12966,Suco de uva,2042,Australia,78868912,44034.19845773173,0.05583,44034.19845773173
12967,Suco de uva,2042,Bahamas,78868912,32339.54085170524,0.041,32339.54085170524
12968,Suco de uva,2042,Bangladesh,78868912,31831.307847993077,0.04036,31831.307847993077
12969,Suco de uva,2042,Barbados,78868912,32605.170773401405,0.04134,32605.170773401405
12970,Suco de uva,2042,Belgica,78868912,44015.36521971213,0.05581,44015.36521971213
12971,Suco de uva,2042,Benin,78868912,31653.718052575176,0.04013,31653.718052575176
12972,Suco de uva,2042,Bermudas,78868912,31746.763513683778,0.04025,31746.763513683778
12973,Suco de uva,2042,Bulgaria,78868912,44017.229444974204,0.05581,44017.229444974204
12974,Suco de uva,2042,Bósnia-Herzegovina,78868912,32843.81184319928,0.04164,32843.81184319928
12975,Suco de uva,2042,Cabo Verde,78868912,32271.77076197016,0.04092,32271.77076197016
12976,Suco de uva,2042,Camarões,78868912,31576.4653657427,0.04004,31576.4653657427
12977,Suco de uva,2042,Canada,78868912,44030.11322458038,0.05583,44030.11322458038
12978,Suco de uva,2042,Catar,78868912,31801.915882445966,0.04032,31801.915882445966
12979,Suco de uva,2042,"Cayman, Ilhas",78868912,31674.124776641285,0.04016,31674.124776641285
12980,Suco de uva,2042,Chile,78868912,32880.48448828789,0.04169,32880.48448828789
12981,Suco de uva,2042,China,78868912,52829.96521222692,0.06698,52829.96521222692
12982,Suco de uva,2042,Chipre,78868912,32087.77556755471,0.04068,32087.77556755471
12983,Suco de uva,2042,Cingapura,78868912,32408.804551634188,0.04109,32408.804551634188
12984,Suco de uva,2042,Colombia,78868912,44037.25534440138,0.05584,44037.25534440138
12985,Suco de uva,2042,"Coreia do Sul, Republica da",78868912,44009.60318208698,0.0558,44009.60318208698
12986,Suco de uva,2042,Costa Rica,78868912,31920.9744851085,0.04047,31920.9744851085
12987,Suco de uva,2042,Cuba,78868912,34045.72148462218,0.04317,34045.72148462218
12988,Suco de uva,2042,Curaçao,78868912,32752.173846595622,0.04153,32752.173846595622
12989,Suco de uva,2042,Dinamarca,78868912,34936.41909352222,0.0443,34936.41909352222
12990,Suco de uva,2042,Djibuti,78868912,44028.502096365395,0.05582,44028.502096365395
12991,Suco de uva,2042,Dominica,78868912,32758.62203864064,0.04154,32758.62203864064
12992,Suco de uva,2042,El Salvador,78868912,32153.13639820488,0.04077,32153.13639820488
12993,Suco de uva,2042,Emirados Arabes Unidos,78868912,32928.14249071132,0.04175,32928.14249071132
12994,Suco de uva,2042,Equador,78868912,32290.612691124323,0.04094,32290.612691124323
12995,Suco de uva,2042,Espanha,78868912,50298.35286683779,0.06377,50298.35286683779
12996,Suco de uva,2042,Estados Unidos,78868912,378291.25106747,0.47965,378291.25106747
12997,Suco de uva,2042,Estonia,78868912,44035.35741564803,0.05583,44035.35741564803
12998,Suco de uva,2042,Falkland (Malvinas),78868912,41698.39674222972,0.05287,41698.39674222972
12999,Suco de uva,2042,Filipinas,78868912,32069.947574958333,0.04066,32069.947574958333
13000,Suco de uva,2042,Filânldia,78868912,44032.47233003129,0.05583,44032.47233003129
13001,Suco de uva,2042,França,78868912,34083.000411477464,0.04321,34083.000411477464
13002,Suco de uva,2042,Gana,78868912,32770.295531341646,0.04155,32770.295531341646
13003,Suco de uva,2042,Gibraltar,78868912,31865.090945436572,0.0404,31865.090945436572
13004,Suco de uva,2042,Granada,78868912,32779.89939975511,0.04156,32779.89939975511
13005,Suco de uva,2042,Grécia,78868912,31466.174770490714,0.0399,31466.174770490714
13006,Suco de uva,2042,Guatemala,78868912,32120.171526295955,0.04073,32120.171526295955
13007,Suco de uva,2042,Guiana,78868912,32254.17005699574,0.0409,32254.17005699574
13008,Suco de uva,2042,Guiné Equatorial,78868912,44020.63965406648,0.05581,44020.63965406648
